X,Y,medidor,circuito,anom_s_lec,anom_c_lec,comentario,lat y,lon x,icon_url
-100.20134,25.72577,0c417y,LAF04145,NA,NA,ok,25.725770000000001,-100.201340000000002,./0.png
-100.19842,25.71795,0c686p,LAF04145,NA,C5-SinSello,na,25.717949999999998,-100.198419999999999,./0.png
0,0,0d176k,LAF04145,NA,C5-SinSello,ok,0.000000000000000,0.000000000000000,./0.png
-100.20221,25.72446,0d837b,LAF04145,NA,NA,ok,25.724460000000001,-100.202209999999994,./0.png
-100.20041,25.72427,0d899b,LAF04145,NA,NA,ok,25.724270000000001,-100.200410000000005,./0.png
-100.19221,25.72391,0d918b,LAF04145,NA,NA,na,25.723910000000000,-100.192210000000003,./0.png
-100.19397,25.72465,0d95d0,LAF04145,NA,C5-SinSello,na,25.724650000000000,-100.193969999999993,./0.png
-100.19704,25.72141,0d979b,LAF04145,NA,C5-SinSello,na,25.721409999999999,-100.197040000000001,./0.png
-100.18931,25.7215,0d992a,LAF04145,S0-Casa Cerrada,NA,interior,25.721499999999999,-100.189310000000006,./0.png
-100.18736,25.72045,0dn066,LAF04145,NA,C5-SinSello,na,25.720450000000000,-100.187359999999998,./0.png
-100.19405,25.71466,0dn102,LAF04145,NA,C5-SinSello,ok,25.714659999999999,-100.194050000000004,./0.png
-100.19813,25.7184,0e5w92,LAF04145,NA,C5-SinSello,na,25.718399999999999,-100.198130000000006,./0.png
-100.18628,25.72131,0e6l18,LAF04145,NA,NA,na,25.721309999999999,-100.186279999999996,./0.png
-100.19628,25.72679,0e7w05,LAF04145,NA,NA,na,25.726790000000001,-100.196280000000002,./0.png
-100.1884,25.7218,0e91p5,LAF04145,NA,NA,na,25.721800000000002,-100.188400000000001,./0.png
-100.19008,25.72254,0e92p2,LAF04145,NA,NA,na,25.722539999999999,-100.190079999999995,./0.png
-100.19146,25.72248,0f05l7,LAF04145,NA,NA,na,25.722480000000001,-100.191460000000006,./0.png
-100.20349,25.72033,0f23l3,LAF04145,NA,NA,ok,25.720330000000001,-100.203490000000002,./0.png
-100.18793,25.72063,0f2t18,LAF04145,NA,NA,na,25.720630000000000,-100.187929999999994,./0.png
-100.19733,25.71949,0f4p87,LAF04145,NA,NA,ok,25.719490000000000,-100.197329999999994,./0.png
-100.19664,25.71937,0f6p58,LAF04145,NA,NA,ok,25.719370000000001,-100.196640000000002,./0.png
-100.19674,25.72164,0f7p21,LAF04145,NA,C5-SinSello,na,25.721640000000001,-100.196740000000005,./0.png
-100.19028,25.72128,0f7p46,LAF04145,NA,NA,na,25.721280000000000,-100.190280000000001,./0.png
-100.19683,25.7173,0f9p14,LAF04145,NA,NA,ok,25.717300000000002,-100.196830000000006,./0.png
-100.18982,25.72205,0fp061,LAF04145,NA,NA,na,25.722049999999999,-100.189819999999997,./0.png
-100.19922,25.72399,0fp387,LAF04145,NA,NA,ok aro candado,25.723990000000001,-100.199219999999997,./0.png
-100.19642,25.71503,0h0h12,LAF04145,NA,C5-SinSello,na,25.715029999999999,-100.196420000000003,./0.png
-100.19287,25.72265,0h0p57,LAF04145,NA,NA,na,25.722650000000002,-100.192869999999999,./0.png
-100.19808,25.72023,0h2p31,LAF04145,NA,C5-SinSello,na,25.720230000000001,-100.198080000000004,./0.png
-100.20152,25.71853,0h4h35,LAF04145,NA,C5-SinSello,na,25.718530000000001,-100.201520000000002,./0.png
-100.19581,25.72281,0j0g37,LAF04145,NA,C5-SinSello,na,25.722809999999999,-100.195809999999994,./0.png
-100.21001,25.72177,0j465v,LAF04145,NA,NA,ok,25.721769999999999,-100.210009999999997,./0.png
-100.20156,25.72245,0ja270,LAF04145,NA,C5-SinSello,cm,25.722449999999998,-100.201560000000001,./0.png
-100.19501,25.71468,0jr497,LAF04145,NA,C5-SinSello,ok,25.714680000000001,-100.195009999999996,./0.png
-100.19057,25.72246,0l3r29,LAF04145,NA,C5-SinSello,na,25.722460000000002,-100.190569999999994,./0.png
-100.20805,25.7223,0l65p7,LAF04145,NA,C5-SinSello,na,25.722300000000001,-100.208050000000000,./0.png
-100.19774,25.718,0lj633,LAF04145,NA,C5-SinSello,na,25.718000000000000,-100.197739999999996,./0.png
-100.19569,25.72978,0m30p5,LAF04145,S3-UI ServDirecto,NA,na,25.729780000000002,-100.195689999999999,./0.png
-100.19574,25.72426,0m754f,LAF04145,NA,NA,na,25.724260000000001,-100.195740000000001,./0.png
-100.18845,25.72094,0mc239,LAF04145,NA,NA,na,25.720939999999999,-100.188450000000003,./0.png
-100.19537,25.72743,0mc868,LAF04145,NA,NA,na,25.727429999999998,-100.195369999999997,./0.png
-100.20249,25.72076,0mc958,LAF04145,NA,NA,ok,25.720759999999999,-100.202489999999997,./0.png
-100.19413,25.72623,0n0n14,LAF04145,NA,NA,na,25.726230000000001,-100.194130000000001,./0.png
-100.19639,25.72088,0n16g2,LAF04145,NA,C5-SinSello,na,25.720880000000001,-100.196389999999994,./0.png
-100.20241,25.72102,0n4v19,LAF04145,NA,NA,ok,25.721019999999999,-100.202410000000000,./0.png
-100.19694,25.71722,0n4v54,LAF04145,NA,NA,ok,25.717220000000001,-100.196939999999998,./0.png
-100.19125,25.72286,0n5d73,LAF04145,NA,C5-SinSello,na,25.722860000000001,-100.191249999999997,./0.png
-100.19599,25.72932,0n796a,LAF04145,NA,NA,na,25.729320000000001,-100.195989999999995,./0.png
-100.19669,25.71918,0n7d54,LAF04145,NA,C5-SinSello,na,25.719180000000001,-100.196690000000004,./0.png
-100.20018,25.72461,0n8v68,LAF04145,NA,C5-SinSello,na,25.724609999999998,-100.200180000000003,./0.png
-100.20357,25.72084,0n96g0,LAF04145,NA,NA,ok,25.720839999999999,-100.203569999999999,./0.png
-100.20401,25.7212,0n9v95,LAF04145,NA,NA,ok,25.721200000000000,-100.204009999999997,./0.png
-100.20277,25.72073,0p62m0,LAF04145,NA,C5-SinSello,na,25.720730000000000,-100.202770000000001,./0.png
-100.20487,25.72157,0pl072,LAF04145,NA,NA,ok,25.721570000000000,-100.204870000000000,./0.png
-100.20132,25.72389,0pl120,LAF04145,NA,NA,ok,25.723890000000001,-100.201319999999996,./0.png
-100.19855,25.71708,0pl533,LAF04145,NA,NA,ok,25.717079999999999,-100.198549999999997,./0.png
-100.20245,25.72069,0pl585,LAF04145,NA,NA,ok,25.720690000000001,-100.202449999999999,./0.png
-100.18804,25.72143,0pl687,LAF04145,NA,NA,na,25.721430000000002,-100.188040000000001,./0.png
-100.20177,25.7207,0pl762,LAF04145,NA,NA,ok,25.720700000000001,-100.201769999999996,./0.png
-100.1963,25.72761,0r123w,LAF04145,NA,NA,na,25.727609999999999,-100.196299999999994,./0.png
-100.19613,25.72374,0r205j,LAF04145,NA,C5-SinSello,na,25.723739999999999,-100.196129999999997,./0.png
-100.1958,25.72646,0r23u6,LAF04145,NA,NA,na,25.726459999999999,-100.195800000000006,./0.png
-100.2016,25.719,0r318w,LAF04145,NA,C5-SinSello,na,25.719000000000001,-100.201599999999999,./0.png
-100.19511,25.72317,0r367w,LAF04145,NA,NA,na,25.723170000000000,-100.195110000000000,./0.png
-100.19039,25.72173,0r378j,LAF04145,NA,NA,na,25.721730000000001,-100.190389999999994,./0.png
-100.19665,25.71831,0r776w,LAF04145,NA,NA,ok 170-3,25.718309999999999,-100.196650000000005,./0.png
-100.19433,25.72603,0r787w,LAF04145,NA,C5-SinSello,na,25.726030000000002,-100.194329999999994,./0.png
-100.20241,25.7207,0rn518,LAF04145,NA,C5-SinSello,na,25.720700000000001,-100.202410000000000,./0.png
-100.20447,25.72233,0t061n,LAF04145,NA,NA,ok,25.722329999999999,-100.204470000000001,./0.png
-100.18785,25.72167,0t112f,LAF04145,NA,NA,na,25.721670000000000,-100.187849999999997,./0.png
-100.20355,25.71886,0t261f,LAF04145,NA,C5-SinSello,na,25.718859999999999,-100.203550000000007,./0.png
-100.1915,25.72221,0t263y,LAF04145,NA,C5-SinSello,na,25.722210000000000,-100.191500000000005,./0.png
-100.19308,25.72144,0t486d,LAF04145,NA,NA,na,25.721440000000001,-100.193079999999995,./0.png
-100.19361,25.72498,0t642d,LAF04145,NA,NA,na,25.724979999999999,-100.193610000000007,./0.png
-100.19769,25.72176,0t685d,LAF04145,NA,C5-SinSello,na,25.721760000000000,-100.197689999999994,./0.png
-100.19805,25.71799,0t686l,LAF04145,NA,C5-SinSello,na,25.717990000000000,-100.198049999999995,./0.png
-100.19767,25.72143,0t803l,LAF04145,NA,C5-SinSello,interior,25.721430000000002,-100.197670000000002,./0.png
-100.20506,25.7209,0t906x,LAF04145,NA,NA,ok,25.720900000000000,-100.205060000000003,./0.png
-100.20248,25.72033,0t975u,LAF04145,NA,NA,ok,25.720330000000001,-100.202479999999994,./0.png
-100.19551,25.72929,0t987u,LAF04145,NA,NA,na,25.729289999999999,-100.195509999999999,./0.png
-100.19661,25.72164,0u649b,LAF04145,NA,C5-SinSello,aro candado,25.721640000000001,-100.196610000000007,./0.png
-100.19515,25.71547,0v023p,LAF04145,NA,C5-SinSello,ok,25.715470000000000,-100.195149999999998,./0.png
-100.18753,25.72164,0v158t,LAF04145,NA,NA,na,25.721640000000001,-100.187529999999995,./0.png
-100.20259,25.71951,0v424t,LAF04145,NA,M-Modernizacion,sin sello medidor interior,25.719510000000000,-100.202590000000001,./0.png
-100.20147,25.72085,0v643p,LAF04145,NA,NA,ok,25.720849999999999,-100.201470000000000,./0.png
-100.18978,25.72112,0v7t61,LAF04145,NA,NA,na,25.721119999999999,-100.189779999999999,./0.png
-100.19535,25.71754,0v868p,LAF04145,NA,C5-SinSello,ok,25.717540000000000,-100.195350000000005,./0.png
-100.19658,25.71976,0v937p,LAF04145,NA,C5-SinSello,na,25.719760000000001,-100.196579999999997,./0.png
-100.19699,25.71766,0vp097,LAF04145,NA,NA,ok,25.717659999999999,-100.196990000000000,./0.png
-100.19017,25.72259,0vp296,LAF04145,NA,NA,na,25.722590000000000,-100.190169999999995,./0.png
-100.19689,25.71533,0vp337,LAF04145,NA,C5-SinSello,na,25.715330000000002,-100.196889999999996,./0.png
-100.18999,25.72141,0vp739,LAF04145,NA,C5-SinSello,na,25.721409999999999,-100.189989999999995,./0.png
-100.19459,25.71468,0vp863,LAF04145,NA,NA,ok,25.714680000000001,-100.194590000000005,./0.png
-100.20026,25.72379,0vp969,LAF04145,NA,NA,ok,25.723790000000001,-100.200260000000000,./0.png
-100.19313,25.72526,0vp993,LAF04145,NA,NA,na,25.725259999999999,-100.193129999999996,./0.png
-100.20421,25.72092,0w04a1,LAF04145,NA,C6-CristalRoto,na,25.720920000000000,-100.204210000000003,./0.png
-100.18644,25.72108,0w11a6,LAF04145,NA,NA,na,25.721080000000001,-100.186440000000005,./0.png
-100.20408,25.72014,0w44h9,LAF04145,NA,C5-SinSello,na,25.720140000000001,-100.204080000000005,./0.png
-100.19201,25.72336,0w4y54,LAF04145,NA,NA,na,25.723360000000000,-100.192009999999996,./0.png
-100.19742,25.7215,0w5y19,LAF04145,NA,NA,ok,25.721499999999999,-100.197419999999994,./0.png
-100.20193,25.7249,0x0d51,LAF04145,NA,C5-SinSello,na,25.724900000000002,-100.201930000000004,./0.png
-100.19051,25.72143,0x0d60,LAF04145,NA,NA,na,25.721430000000002,-100.190510000000003,./0.png
-100.19111,25.7218,0x2b43,LAF04145,NA,C5-SinSello,na,25.721800000000002,-100.191109999999995,./0.png
-100.19438,25.71594,0x3b03,LAF04145,NA,NA,ok,25.715940000000000,-100.194379999999995,./0.png
-100.1966,25.72005,0x3e07,LAF04145,NA,NA,ok,25.720050000000001,-100.196600000000004,./0.png
-100.20381,25.72003,0x5b78,LAF04145,NA,NA,ok,25.720030000000001,-100.203810000000004,./0.png
-100.19332,25.72544,0x5h24,LAF04145,NA,NA,na,25.725439999999999,-100.193320000000000,./0.png
-100.2125,25.72225,0x8u37,LAF04145,NA,NA,ok mt,25.722249999999999,-100.212500000000006,./0.png
-100.20111,25.7227,0x903r,LAF04145,NA,NA,ok cm,25.722700000000000,-100.201110000000000,./0.png
-100.19605,25.72929,0x912w,LAF04145,NA,NA,na,25.729289999999999,-100.196050000000000,./0.png
-100.18677,25.72151,0xb523,LAF04145,NA,NA,na,25.721509999999999,-100.186769999999996,./0.png
-100.20475,25.72087,0xd680,LAF04145,NA,NA,ok,25.720870000000001,-100.204750000000004,./0.png
-100.19856,25.71749,0xe347,LAF04145,NA,C5-SinSello,na,25.717490000000002,-100.198560000000001,./0.png
-100.19508,25.72351,0xe353,LAF04145,NA,NA,na,25.723510000000001,-100.195080000000004,./0.png
-100.19287,25.72272,0xe409,LAF04145,NA,NA,na,25.722719999999999,-100.192869999999999,./0.png
-100.19422,25.72354,0xe748,LAF04145,NA,NA,na,25.723540000000000,-100.194220000000001,./0.png
-100.19494,25.71822,0xe945,LAF04145,NA,NA,cm,25.718219999999999,-100.194940000000003,./0.png
-100.20169,25.72085,0xf492,LAF04145,NA,NA,ok,25.720849999999999,-100.201689999999999,./0.png
-100.19076,25.72247,0xf511,LAF04145,NA,NA,na,25.722470000000001,-100.190759999999997,./0.png
-100.192,25.72295,0xh389,LAF04145,NA,C6-CristalRoto,na,25.722950000000001,-100.191999999999993,./0.png
-100.19534,25.71841,0y061a,LAF04145,NA,C5-SinSello,ok,25.718409999999999,-100.195340000000002,./0.png
-100.18614,25.72101,0y171a,LAF04145,NA,NA,na,25.721010000000000,-100.186139999999995,./0.png
-100.1959,25.73067,0y19a0,LAF04145,NA,NA,na,25.730670000000000,-100.195899999999995,./0.png
-100.19605,25.71833,0y956a,LAF04145,NA,C5-SinSello,ok,25.718330000000002,-100.196050000000000,./0.png
-100.19672,25.71528,0yk117,LAF04145,NA,NA,ok,25.715280000000000,-100.196719999999999,./0.png
-100.19655,25.71609,0yk529,LAF04145,NA,NA,ok,25.716090000000001,-100.196550000000002,./0.png
-100.18648,25.72044,0yk958,LAF04145,NA,NA,na,25.720440000000000,-100.186480000000003,./0.png
-100.18784,25.72062,0yv528,LAF04145,NA,NA,na,25.720620000000000,-100.187839999999994,./0.png
-100.19411,25.717,100nf0,LAF04145,NA,NA,ok,25.716999999999999,-100.194109999999995,./0.png
-100.20236,25.71951,102MAN F622 16LM,LAF04145,NA,NA,ok,25.719510000000000,-100.202359999999999,./0.png
-100.19476,25.72824,102v8k,LAF04145,NA,NA,na,25.728240000000000,-100.194760000000002,./0.png
-100.18931,25.72147,103mam,LAF04145,NA,NA,na,25.721470000000000,-100.189310000000006,./0.png
-100.19713,25.71903,104VP4 F122 13LN,LAF04145,NA,NA,ok,25.719030000000000,-100.197130000000001,./0.png
-100.19373,25.72267,106g9h,LAF04145,NA,NA,na,25.722670000000001,-100.193730000000002,./0.png
-100.19173,25.7229,107N1A F622 14LM,LAF04145,NA,C5-SinSello,na,25.722899999999999,-100.191730000000007,./0.png
-100.19677,25.71698,108G0H F622 13LM,LAF04145,NA,C5-SinSello,na,25.716980000000000,-100.196770000000001,./0.png
-100.20059,25.72205,108c0b,LAF04145,NA,NA,ok cm,25.722049999999999,-100.200590000000005,./0.png
-100.19686,25.71532,108mp5,LAF04145,NA,C5-SinSello,a lado de 80nn25,25.715319999999998,-100.196860000000001,./0.png
-100.19324,25.72634,109C5B F622 13LM,LAF04145,NA,C5-SinSello,na,25.726340000000000,-100.193240000000003,./0.png
-100.20063,25.72666,109G9H F622 13LM,LAF04145,NA,NA,ok,25.726659999999999,-100.200630000000004,./0.png
-100.19803,25.72143,10c5p1,LAF04145,NA,NA,ok,25.721430000000002,-100.198030000000003,./0.png
-100.19787,25.71984,10c5p5,LAF04145,NA,C5-SinSello,na,25.719840000000001,-100.197869999999995,./0.png
-100.2023,25.72071,10e13c,LAF04145,NA,C9-CUbOpacoConLec,na,25.720710000000000,-100.202299999999994,./0.png
-100.20203,25.71941,10e28c,LAF04145,NA,C9-CUbOpacoConLec,na,25.719410000000000,-100.202029999999993,./0.png
-100.19426,25.71528,10e4t0,LAF04145,NA,C5-SinSello,c9,25.715280000000000,-100.194260000000000,./0.png
-100.20568,25.72385,10fn50,LAF04145,NA,C5-SinSello,na,25.723849999999999,-100.205680000000001,./0.png
-100.19677,25.71698,10h9y0,LAF04145,NA,C5-SinSello,na,25.716980000000000,-100.196770000000001,./0.png
-100.19723,25.71636,10j2t8,LAF04145,NA,NA,ok,25.716360000000002,-100.197230000000005,./0.png
-100.1961,25.72,10k27d,LAF04145,NA,C5-SinSello,na,25.719999999999999,-100.196100000000001,./0.png
-100.19813,25.7184,10np53,LAF04145,NA,NA,ok,25.718399999999999,-100.198130000000006,./0.png
-100.20444,25.72156,10pe21,LAF04145,NA,NA,ok,25.721560000000000,-100.204440000000005,./0.png
-100.19505,25.71465,10pe37,LAF04145,NA,NA,ok,25.714649999999999,-100.195049999999995,./0.png
-100.20372,25.71918,10w4r1,LAF04145,NA,NA,ok,25.719180000000001,-100.203720000000004,./0.png
-100.1965,25.72981,10wn62,LAF04145,NA,NA,na,25.729810000000001,-100.196500000000000,./0.png
-100.19476,25.72683,10y3c3,LAF04145,NA,NA,na,25.726830000000000,-100.194760000000002,./0.png
-100.19111,25.72179,10y5c0,LAF04145,NA,C5-SinSello,na,25.721789999999999,-100.191109999999995,./0.png
-100.18824,25.72079,10y83n,LAF04145,NA,NA,na,25.720790000000001,-100.188239999999993,./0.png
-100.19652,25.72887,110dyt,LAF04145,NA,NA,na,25.728870000000001,-100.196520000000007,./0.png
-100.20108,25.72411,110rf3,LAF04145,NA,NA,ok,25.724110000000000,-100.201080000000005,./0.png
-100.19157,25.72234,110rf5,LAF04145,NA,NA,na,25.722339999999999,-100.191569999999999,./0.png
-100.19619,25.72957,111nf4,LAF04145,NA,NA,na,25.729569999999999,-100.196190000000001,./0.png
-100.19356,25.72773,112yp2,LAF04145,NA,NA,na,25.727730000000001,-100.193560000000005,./0.png
-100.19487,25.71854,113nf5,LAF04145,NA,NA,ok,25.718540000000001,-100.194869999999995,./0.png
-100.20408,25.7209,116he6,LAF04145,NA,NA,ok,25.720900000000000,-100.204080000000005,./0.png
-100.1968,25.72145,117XAT F622 16LM,LAF04145,NA,C5-SinSello,na,25.721450000000001,-100.196799999999996,./0.png
-100.19427,25.7227,117dck,LAF04145,NA,NA,na,25.722700000000000,-100.194270000000003,./0.png
-100.18842,25.72167,119al8,LAF04145,NA,C5-SinSello,na,25.721670000000000,-100.188419999999994,./0.png
-100.19571,25.72211,11ag28,LAF04145,NA,C5-SinSello,na,25.722110000000001,-100.195710000000005,./0.png
-100.20263,25.71874,11ag76,LAF04145,NA,C5-SinSello,na,25.718740000000000,-100.202629999999999,./0.png
-100.19804,25.71761,11b1k6,LAF04145,NA,C5-SinSello,na,25.717610000000001,-100.198040000000006,./0.png
-100.19549,25.72845,11d78p,LAF04145,NA,NA,na,25.728449999999999,-100.195490000000007,./0.png
-100.18685,25.72153,11f8t5,LAF04145,NA,NA,na,25.721530000000001,-100.186850000000007,./0.png
-100.20696,25.72133,11j6f0,LAF04145,NA,C5-SinSello,na,25.721329999999998,-100.206959999999995,./0.png
-100.19682,25.72028,11pe10,LAF04145,NA,C5-SinSello,na,25.720279999999999,-100.196820000000002,./0.png
-100.19374,25.72497,11u5f9,LAF04145,NA,NA,na,25.724969999999999,-100.193740000000005,./0.png
-100.20263,25.71874,11u9f2,LAF04145,NA,C9-CUbOpacoConLec,na,25.718740000000000,-100.202629999999999,./0.png
-100.2021,25.72029,11vd90,LAF04145,NA,NA,ok,25.720289999999999,-100.202100000000002,./0.png
-100.18712,25.72156,11w0r9,LAF04145,NA,NA,na,25.721560000000000,-100.187119999999993,./0.png
-100.19665,25.73002,11yb48,LAF04145,NA,NA,na,25.730020000000000,-100.196650000000005,./0.png
-100.19419,25.71555,120al9,LAF04145,NA,C5-SinSello,ok,25.715550000000000,-100.194190000000006,./0.png
-100.19469,25.71598,121TN8 F122 12LH,LAF04145,NA,C5-SinSello,ok,25.715979999999998,-100.194689999999994,./0.png
-100.19941,25.72455,122HRC F122 15LN,LAF04145,NA,NA,ok,25.724550000000001,-100.199410000000000,./0.png
-100.20181,25.71868,122nc9,LAF04145,NA,C5-SinSello,na,25.718679999999999,-100.201809999999995,./0.png
-100.19586,25.71577,123UNT F122 16LN,LAF04145,NA,NA,ok,25.715769999999999,-100.195859999999996,./0.png
-100.21623,25.72239,123uhl,LAF04145,NA,NA,ok mt,25.722390000000001,-100.216229999999996,./0.png
-100.20188,25.72022,124nc1,LAF04145,NA,NA,ok,25.720220000000001,-100.201880000000003,./0.png
-100.19598,25.71607,124yj3,LAF04145,NA,C5-SinSello,ok,25.716069999999998,-100.195980000000006,./0.png
-100.1973,25.71565,125al8,LAF04145,NA,C5-SinSello,na,25.715650000000000,-100.197299999999998,./0.png
-100.19193,25.72298,129g7h,LAF04145,NA,C5-SinSello,na,25.722980000000000,-100.191929999999999,./0.png
-100.19385,25.71821,12XX97 F121 08JL,LAF04145,NA,C5-SinSello,ok,25.718209999999999,-100.193849999999998,./0.png
-100.19726,25.71601,12b2x0,LAF04145,NA,NA,ok,25.716010000000001,-100.197260000000000,./0.png
-100.20085,25.72443,12c6y1,LAF04145,NA,NA,ok,25.724430000000002,-100.200850000000003,./0.png
-100.20761,25.72132,12rf89,LAF04145,NA,C5-SinSello,mt,25.721319999999999,-100.207610000000003,./0.png
-100.20515,25.72177,12u1f1,LAF04145,NA,M-Modernizacion,sin tapa,25.721769999999999,-100.205150000000003,./0.png
-100.19446,25.71831,12x7a7,LAF04145,NA,C5-SinSello,ok,25.718309999999999,-100.194460000000007,./0.png
-100.20274,25.71903,12x89r,LAF04145,NA,NA,ok,25.719030000000000,-100.202740000000006,./0.png
-100.19558,25.71977,12x91p,LAF04145,NA,NA,ok,25.719770000000000,-100.195580000000007,./0.png
-100.19551,25.72161,130DRN F122 15LN,LAF04145,NA,C5-SinSello,na,25.721609999999998,-100.195509999999999,./0.png
-100.19554,25.71555,131e7m,LAF04145,NA,C5-SinSello,ok,25.715550000000000,-100.195539999999994,./0.png
-100.19782,25.71763,133al2,LAF04145,NA,C5-SinSello,na,25.717630000000000,-100.197819999999993,./0.png
-100.18663,25.7215,133frw,LAF04145,NA,NA,na,25.721499999999999,-100.186629999999994,./0.png
-100.19775,25.7202,133g5j,LAF04145,NA,C5-SinSello,na,25.720199999999998,-100.197749999999999,./0.png
-100.19869,25.72428,135bmb,LAF04145,NA,NA,mt,25.724280000000000,-100.198689999999999,./0.png
-100.19465,25.72333,135rg0,LAF04145,NA,NA,na,25.723330000000001,-100.194649999999996,./0.png
-100.19395,25.71853,136MP4 F122 12LH,LAF04145,NA,NA,cm,25.718530000000001,-100.193950000000001,./0.png
-100.19671,25.71856,136rg0,LAF04145,NA,NA,ok,25.718560000000000,-100.196709999999996,./0.png
-100.19365,25.72264,138h0g,LAF04145,NA,NA,na,25.722639999999998,-100.193650000000005,./0.png
-100.19458,25.71551,139c4b,LAF04145,NA,C5-SinSello,ok,25.715509999999998,-100.194580000000002,./0.png
-100.19513,25.72319,13b4r6,LAF04145,NA,NA,na,25.723189999999999,-100.195130000000006,./0.png
-100.19315,25.72526,13c4m3,LAF04145,NA,NA,na,25.725259999999999,-100.193150000000003,./0.png
